time_s,sample_time,file_offset,c0_address,mapped_address,channel,register,data,same_wait_order_all,same_wait_order_selected,current_frac,current_low,current_high,current_16_8,loop_low,loop_high,loop_16,end,delta,volume_l,volume_r,control,bank,full_rom_address,type80_block,payload_index,enabled,audible,start_retrigger
30.220249,1332713,0x031E35,0x008C,0x8C,1,cur_mid,0x00,1,1,0x1D,0x00,0x96,0x96001D,0x00,0x96,0x9600,0xD5,0x50,0x02,0x20,0x5A,0x50000,0x059600,6,0x21800,1,1,current_low_write
30.220249,1332713,0x031E39,0x000D,0x0D,1,loop_high,0x00,2,2,0x1D,0x00,0x96,0x96001D,0x00,0x00,0x0000,0xD5,0x50,0x02,0x20,0x5A,0x50000,0x059600,6,0x21800,1,1,
30.220272,1332714,0x031E3E,0x008D,0x8D,1,cur_high,0x00,0,0,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0xD5,0x50,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,current_pair_complete
30.220272,1332714,0x031E42,0x000E,0x0E,1,end,0x03,1,1,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x50,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.220272,1332714,0x031E46,0x000F,0x0F,1,delta,0x4A,2,2,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.220295,1332715,0x031E4B,0x008E,0x8E,1,ctrl,0x5A,0,0,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,retrigger_commit
30.391565,1340268,0x031ED9,0x0000,0x00,0,cur_low,0x17,0,0,0x17,0x00,0x00,0x000017,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.391610,1340270,0x031EDE,0x0004,0x04,0,loop_mid,0x00,0,0,0x17,0x00,0x00,0x000017,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.391610,1340270,0x031EE2,0x0084,0x84,0,cur_mid,0x00,1,1,0x17,0x00,0x00,0x000017,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,current_low_write
30.391610,1340270,0x031EE6,0x0005,0x05,0,loop_high,0xC0,2,2,0x17,0x00,0x00,0x000017,0x00,0xC0,0xC000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.391633,1340271,0x031EEB,0x0085,0x85,0,cur_high,0xC0,0,0,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x05C000,6,0x24200,1,1,current_pair_complete
30.391633,1340271,0x031EEF,0x0006,0x06,0,end,0xFF,1,1,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0xFF,0x4A,0x20,0x02,0x5A,0x50000,0x05C000,6,0x24200,1,1,
30.391633,1340271,0x031EF3,0x0007,0x07,0,delta,0x5A,2,2,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0xFF,0x5A,0x20,0x02,0x5A,0x50000,0x05C000,6,0x24200,1,1,
30.391655,1340272,0x031EF8,0x0086,0x86,0,ctrl,0x2A,0,0,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0xFF,0x5A,0x20,0x02,0x2A,0x20000,0x02C000,3,0x0D000,1,1,retrigger_commit
30.425850,1341780,0x031F70,0x0008,0x08,1,cur_low,0x17,0,0,0x17,0x00,0x00,0x000017,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.425896,1341782,0x031F75,0x000C,0x0C,1,loop_mid,0x00,0,0,0x17,0x00,0x00,0x000017,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.425896,1341782,0x031F79,0x008C,0x8C,1,cur_mid,0x00,1,1,0x17,0x00,0x00,0x000017,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,current_low_write
30.425896,1341782,0x031F7D,0x000D,0x0D,1,loop_high,0xC0,2,2,0x17,0x00,0x00,0x000017,0x00,0xC0,0xC000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,
30.425918,1341783,0x031F82,0x008D,0x8D,1,cur_high,0xC0,0,0,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x05C000,6,0x24200,1,1,current_pair_complete
30.425918,1341783,0x031F86,0x000E,0x0E,1,end,0xFF,1,1,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0xFF,0x4A,0x02,0x20,0x5A,0x50000,0x05C000,6,0x24200,1,1,
30.425918,1341783,0x031F8A,0x000F,0x0F,1,delta,0x5A,2,2,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0xFF,0x5A,0x02,0x20,0x5A,0x50000,0x05C000,6,0x24200,1,1,
30.425941,1341784,0x031F8F,0x008E,0x8E,1,ctrl,0x2A,0,0,0x17,0x00,0xC0,0xC00017,0x00,0xC0,0xC000,0xFF,0x5A,0x02,0x20,0x2A,0x20000,0x02C000,3,0x0D000,1,1,retrigger_commit
31.832336,1403806,0x032551,0x0000,0x00,0,cur_low,0x1D,0,0,0x1D,0x00,0xC0,0xC0001D,0x00,0xC0,0xC000,0xFF,0x5A,0x20,0x02,0x2A,0x20000,0x02C000,3,0x0D000,1,1,
31.832381,1403808,0x032556,0x0004,0x04,0,loop_mid,0x00,0,0,0x1D,0x00,0xC0,0xC0001D,0x00,0xC0,0xC000,0xFF,0x5A,0x20,0x02,0x2A,0x20000,0x02C000,3,0x0D000,1,1,
31.832381,1403808,0x03255A,0x0084,0x84,0,cur_mid,0x00,1,1,0x1D,0x00,0xC0,0xC0001D,0x00,0xC0,0xC000,0xFF,0x5A,0x20,0x02,0x2A,0x20000,0x02C000,3,0x0D000,1,1,current_low_write
31.832381,1403808,0x03255E,0x0005,0x05,0,loop_high,0x00,2,2,0x1D,0x00,0xC0,0xC0001D,0x00,0x00,0x0000,0xFF,0x5A,0x20,0x02,0x2A,0x20000,0x02C000,3,0x0D000,1,1,
31.832404,1403809,0x032563,0x0085,0x85,0,cur_high,0x00,0,0,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0xFF,0x5A,0x20,0x02,0x2A,0x20000,0x020000,,,1,1,current_pair_complete
31.832404,1403809,0x032567,0x0006,0x06,0,end,0x03,1,1,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x5A,0x20,0x02,0x2A,0x20000,0x020000,,,1,1,
31.832404,1403809,0x03256B,0x0007,0x07,0,delta,0x4A,2,2,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x2A,0x20000,0x020000,,,1,1,
31.832426,1403810,0x032570,0x0086,0x86,0,ctrl,0x5A,0,0,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,retrigger_commit
31.866621,1405318,0x0325C8,0x0008,0x08,1,cur_low,0x1D,0,0,0x1D,0x00,0xC0,0xC0001D,0x00,0xC0,0xC000,0xFF,0x5A,0x02,0x20,0x2A,0x20000,0x02C000,3,0x0D000,1,1,
31.866667,1405320,0x0325CD,0x000C,0x0C,1,loop_mid,0x00,0,0,0x1D,0x00,0xC0,0xC0001D,0x00,0xC0,0xC000,0xFF,0x5A,0x02,0x20,0x2A,0x20000,0x02C000,3,0x0D000,1,1,
31.866667,1405320,0x0325D1,0x008C,0x8C,1,cur_mid,0x00,1,1,0x1D,0x00,0xC0,0xC0001D,0x00,0xC0,0xC000,0xFF,0x5A,0x02,0x20,0x2A,0x20000,0x02C000,3,0x0D000,1,1,current_low_write
31.866667,1405320,0x0325D5,0x000D,0x0D,1,loop_high,0x00,2,2,0x1D,0x00,0xC0,0xC0001D,0x00,0x00,0x0000,0xFF,0x5A,0x02,0x20,0x2A,0x20000,0x02C000,3,0x0D000,1,1,
31.866689,1405321,0x0325DA,0x008D,0x8D,1,cur_high,0x00,0,0,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0xFF,0x5A,0x02,0x20,0x2A,0x20000,0x020000,,,1,1,current_pair_complete
31.866689,1405321,0x0325DE,0x000E,0x0E,1,end,0x03,1,1,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x5A,0x02,0x20,0x2A,0x20000,0x020000,,,1,1,
31.866689,1405321,0x0325E2,0x000F,0x0F,1,delta,0x4A,2,2,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x2A,0x20000,0x020000,,,1,1,
31.866712,1405322,0x0325E7,0x008E,0x8E,1,ctrl,0x5A,0,0,0x1D,0x00,0x00,0x00001D,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,retrigger_commit
32.037982,1412875,0x032639,0x0000,0x00,0,cur_low,0x1C,0,0,0x1C,0x00,0x00,0x00001C,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,
32.038027,1412877,0x03263E,0x0004,0x04,0,loop_mid,0x00,0,0,0x1C,0x00,0x00,0x00001C,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,
32.038027,1412877,0x032642,0x0084,0x84,0,cur_mid,0x00,1,1,0x1C,0x00,0x00,0x00001C,0x00,0x00,0x0000,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,current_low_write
32.038027,1412877,0x032646,0x0005,0x05,0,loop_high,0x96,2,2,0x1C,0x00,0x00,0x00001C,0x00,0x96,0x9600,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x050000,5,0x21400,1,1,
32.038050,1412878,0x03264B,0x0085,0x85,0,cur_high,0x96,0,0,0x1C,0x00,0x96,0x96001C,0x00,0x96,0x9600,0x03,0x4A,0x20,0x02,0x5A,0x50000,0x059600,6,0x21800,1,1,current_pair_complete
32.038050,1412878,0x03264F,0x0006,0x06,0,end,0xD5,1,1,0x1C,0x00,0x96,0x96001C,0x00,0x96,0x9600,0xD5,0x4A,0x20,0x02,0x5A,0x50000,0x059600,6,0x21800,1,1,
32.038050,1412878,0x032653,0x0007,0x07,0,delta,0x78,2,2,0x1C,0x00,0x96,0x96001C,0x00,0x96,0x9600,0xD5,0x78,0x20,0x02,0x5A,0x50000,0x059600,6,0x21800,1,1,
32.038073,1412879,0x032658,0x0086,0x86,0,ctrl,0x5A,0,0,0x1C,0x00,0x96,0x96001C,0x00,0x96,0x9600,0xD5,0x78,0x20,0x02,0x5A,0x50000,0x059600,6,0x21800,1,1,retrigger_commit
32.072608,1414402,0x0326D6,0x0008,0x08,1,cur_low,0x1C,0,0,0x1C,0x00,0x00,0x00001C,0x00,0x00,0x0000,0x03,0x4A,0x02,0x20,0x5A,0x50000,0x050000,5,0x21400,1,1,
