time_s,sample_time,file_offset,c0_address,mapped_address,channel,register,data,same_wait_order_all,same_wait_order_selected,current_frac,current_low,current_high,current_16_8,loop_low,loop_high,loop_16,end,delta,volume_l,volume_r,control,bank,full_rom_address,type80_block,payload_index,enabled,audible,start_retrigger
0.016553,730,0x00EECC,0x0008,0x08,1,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.016553,730,0x00EED0,0x000A,0x0A,1,vol_l,0x27,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x27,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.016576,731,0x00EED5,0x000B,0x0B,1,vol_r,0x28,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x27,0x28,0xFF,0x70000,0x07FFFF,,,0,1,
0.016576,731,0x00EED9,0x000C,0x0C,1,loop_mid,0xE6,1,1,0x00,0xFF,0xFF,0xFFFF00,0xE6,0xFF,0xFFE6,0xFF,0xFF,0x27,0x28,0xFF,0x70000,0x07FFFF,,,0,1,
0.016576,731,0x00EEDD,0x008C,0x8C,1,cur_mid,0xE6,2,2,0x00,0xE6,0xFF,0xFFE600,0xE6,0xFF,0xFFE6,0xFF,0xFF,0x27,0x28,0xFF,0x70000,0x07FFE6,,,0,1,current_low_write
0.016599,732,0x00EEE2,0x000D,0x0D,1,loop_high,0x3B,0,0,0x00,0xE6,0xFF,0xFFE600,0xE6,0x3B,0x3BE6,0xFF,0xFF,0x27,0x28,0xFF,0x70000,0x07FFE6,,,0,1,
0.016599,732,0x00EEE6,0x008D,0x8D,1,cur_high,0x3B,1,1,0x00,0xE6,0x3B,0x3BE600,0xE6,0x3B,0x3BE6,0xFF,0xFF,0x27,0x28,0xFF,0x70000,0x073BE6,,,0,1,current_pair_complete
0.016599,732,0x00EEEA,0x000E,0x0E,1,end,0x7F,2,2,0x00,0xE6,0x3B,0x3BE600,0xE6,0x3B,0x3BE6,0x7F,0xFF,0x27,0x28,0xFF,0x70000,0x073BE6,,,0,1,
0.016621,733,0x00EEEF,0x000F,0x0F,1,delta,0x90,0,0,0x00,0xE6,0x3B,0x3BE600,0xE6,0x3B,0x3BE6,0x7F,0x90,0x27,0x28,0xFF,0x70000,0x073BE6,,,0,1,
0.016621,733,0x00EEF3,0x008E,0x8E,1,ctrl,0xC2,1,1,0x00,0xE6,0x3B,0x3BE600,0xE6,0x3B,0x3BE6,0x7F,0x90,0x27,0x28,0xC2,0x40000,0x043BE6,3,0x02D09,1,1,control_enable
0.017007,750,0x00EEF9,0x0018,0x18,3,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.017029,751,0x00EEFE,0x001A,0x1A,3,vol_l,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.017029,751,0x00EF02,0x001B,0x1B,3,vol_r,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0x00,0xFF,0x70000,0x07FFFF,,,0,0,
0.017029,751,0x00EF06,0x001C,0x1C,3,loop_mid,0xAB,2,2,0x00,0xFF,0xFF,0xFFFF00,0xAB,0xFF,0xFFAB,0xFF,0xFF,0x00,0x00,0xFF,0x70000,0x07FFFF,,,0,0,
0.017052,752,0x00EF0B,0x009C,0x9C,3,cur_mid,0xAB,0,0,0x00,0xAB,0xFF,0xFFAB00,0xAB,0xFF,0xFFAB,0xFF,0xFF,0x00,0x00,0xFF,0x70000,0x07FFAB,,,0,0,current_low_write
0.017052,752,0x00EF0F,0x001D,0x1D,3,loop_high,0x29,1,1,0x00,0xAB,0xFF,0xFFAB00,0xAB,0x29,0x29AB,0xFF,0xFF,0x00,0x00,0xFF,0x70000,0x07FFAB,,,0,0,
0.017052,752,0x00EF13,0x009D,0x9D,3,cur_high,0x29,2,2,0x00,0xAB,0x29,0x29AB00,0xAB,0x29,0x29AB,0xFF,0xFF,0x00,0x00,0xFF,0x70000,0x0729AB,,,0,0,current_pair_complete
0.017075,753,0x00EF18,0x001E,0x1E,3,end,0x2E,0,0,0x00,0xAB,0x29,0x29AB00,0xAB,0x29,0x29AB,0x2E,0xFF,0x00,0x00,0xFF,0x70000,0x0729AB,,,0,0,
0.017075,753,0x00EF1C,0x001F,0x1F,3,delta,0x84,1,1,0x00,0xAB,0x29,0x29AB00,0xAB,0x29,0x29AB,0x2E,0x84,0x00,0x00,0xFF,0x70000,0x0729AB,,,0,0,
0.017075,753,0x00EF20,0x009E,0x9E,3,ctrl,0xC2,2,2,0x00,0xAB,0x29,0x29AB00,0xAB,0x29,0x29AB,0x2E,0x84,0x00,0x00,0xC2,0x40000,0x0429AB,1,0x01CE3,1,0,control_enable
0.017551,774,0x00EF26,0x0028,0x28,5,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.017574,775,0x00EF2B,0x002A,0x2A,5,vol_l,0x3F,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x3F,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.017574,775,0x00EF2F,0x002B,0x2B,5,vol_r,0x3F,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x3F,0x3F,0xFF,0x70000,0x07FFFF,,,0,1,
0.017574,775,0x00EF33,0x002C,0x2C,5,loop_mid,0x1D,2,2,0x00,0xFF,0xFF,0xFFFF00,0x1D,0xFF,0xFF1D,0xFF,0xFF,0x3F,0x3F,0xFF,0x70000,0x07FFFF,,,0,1,
0.017596,776,0x00EF38,0x00AC,0xAC,5,cur_mid,0x1D,0,0,0x00,0x1D,0xFF,0xFF1D00,0x1D,0xFF,0xFF1D,0xFF,0xFF,0x3F,0x3F,0xFF,0x70000,0x07FF1D,,,0,1,current_low_write
0.017596,776,0x00EF3C,0x002D,0x2D,5,loop_high,0x0C,1,1,0x00,0x1D,0xFF,0xFF1D00,0x1D,0x0C,0x0C1D,0xFF,0xFF,0x3F,0x3F,0xFF,0x70000,0x07FF1D,,,0,1,
0.017596,776,0x00EF40,0x00AD,0xAD,5,cur_high,0x0C,2,2,0x00,0x1D,0x0C,0x0C1D00,0x1D,0x0C,0x0C1D,0xFF,0xFF,0x3F,0x3F,0xFF,0x70000,0x070C1D,,,0,1,current_pair_complete
0.017619,777,0x00EF45,0x002E,0x2E,5,end,0x1B,0,0,0x00,0x1D,0x0C,0x0C1D00,0x1D,0x0C,0x0C1D,0x1B,0xFF,0x3F,0x3F,0xFF,0x70000,0x070C1D,,,0,1,
0.017619,777,0x00EF49,0x002F,0x2F,5,delta,0x78,1,1,0x00,0x1D,0x0C,0x0C1D00,0x1D,0x0C,0x0C1D,0x1B,0x78,0x3F,0x3F,0xFF,0x70000,0x070C1D,,,0,1,
0.017619,777,0x00EF4D,0x00AE,0xAE,5,ctrl,0xC2,2,2,0x00,0x1D,0x0C,0x0C1D00,0x1D,0x0C,0x0C1D,0x1B,0x78,0x3F,0x3F,0xC2,0x40000,0x040C1D,0,0x00000,1,1,control_enable
0.021519,949,0x00EF54,0x0000,0x00,0,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021519,949,0x00EF58,0x0001,0x01,0,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021655,955,0x00EF5D,0x0010,0x10,2,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021655,955,0x00EF61,0x0011,0x11,2,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021769,960,0x00EF66,0x0020,0x20,4,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021791,961,0x00EF6B,0x0021,0x21,4,unknown,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021905,966,0x00EF70,0x0030,0x30,6,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.021927,967,0x00EF75,0x0031,0x31,6,unknown,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022063,973,0x00EF7A,0x0040,0x40,8,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022063,973,0x00EF7E,0x0041,0x41,8,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022200,979,0x00EF83,0x0050,0x50,10,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022200,979,0x00EF87,0x0051,0x51,10,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022336,985,0x00EF8C,0x0061,0x61,12,unknown,0x00,0,0,0xFF,0xFF,0xFF,0xFFFFFF,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022336,985,0x00EF90,0x0060,0x60,12,cur_low,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022358,986,0x00EF95,0x00E6,0xE6,12,ctrl,0x01,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022358,986,0x00EF99,0x00E2,0xE2,12,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022381,987,0x00EF9E,0x0062,0x62,12,vol_l,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022381,987,0x00EFA2,0x0063,0x63,12,vol_r,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022381,987,0x00EFA6,0x0067,0x67,12,delta,0x00,2,2,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022381,987,0x00EFAA,0x00E0,0xE0,12,unknown,0x00,3,3,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022404,988,0x00EFAF,0x00E1,0xE1,12,unknown,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022472,991,0x00EFB4,0x0069,0x69,13,unknown,0x00,0,0,0xFF,0xFF,0xFF,0xFFFFFF,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022472,991,0x00EFB8,0x0068,0x68,13,cur_low,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022494,992,0x00EFBD,0x00EE,0xEE,13,ctrl,0x01,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022494,992,0x00EFC1,0x00EA,0xEA,13,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022517,993,0x00EFC6,0x006A,0x6A,13,vol_l,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022517,993,0x00EFCA,0x006B,0x6B,13,vol_r,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022517,993,0x00EFCE,0x006F,0x6F,13,delta,0x00,2,2,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022517,993,0x00EFD2,0x00E8,0xE8,13,unknown,0x00,3,3,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022540,994,0x00EFD7,0x00E9,0xE9,13,unknown,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022585,996,0x00EFDC,0x0071,0x71,14,unknown,0x00,0,0,0xFF,0xFF,0xFF,0xFFFFFF,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022608,997,0x00EFE1,0x0070,0x70,14,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022630,998,0x00EFE6,0x00F6,0xF6,14,ctrl,0x01,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022630,998,0x00EFEA,0x00F2,0xF2,14,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022630,998,0x00EFEE,0x0072,0x72,14,vol_l,0x00,2,2,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022653,999,0x00EFF3,0x0073,0x73,14,vol_r,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022653,999,0x00EFF7,0x0077,0x77,14,delta,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022653,999,0x00EFFB,0x00F0,0xF0,14,unknown,0x00,2,2,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022676,1000,0x00F000,0x00F1,0xF1,14,unknown,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022721,1002,0x00F005,0x0079,0x79,15,unknown,0x00,0,0,0xFF,0xFF,0xFF,0xFFFFFF,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022744,1003,0x00F00A,0x0078,0x78,15,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.022766,1004,0x00F00F,0x00FE,0xFE,15,ctrl,0x01,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022766,1004,0x00F013,0x00FA,0xFA,15,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022766,1004,0x00F017,0x007A,0x7A,15,vol_l,0x00,2,2,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0xFF,0x01,0x00000,0x00FFFF,,,0,1,
0.022766,1004,0x00F01B,0x007B,0x7B,15,vol_r,0x00,3,3,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022766,1004,0x00F01F,0x007F,0x7F,15,delta,0x00,4,4,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022789,1005,0x00F024,0x00F8,0xF8,15,unknown,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.022789,1005,0x00F028,0x00F9,0xF9,15,unknown,0x00,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0x00,0x00,0x00,0x01,0x00000,0x00FFFF,,,0,0,
0.027029,1192,0x00F02F,0x0038,0x38,7,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.027029,1192,0x00F033,0x003A,0x3A,7,vol_l,0x20,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x20,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.027029,1192,0x00F037,0x003B,0x3B,7,vol_r,0x20,2,2,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x20,0x20,0xFF,0x70000,0x07FFFF,,,0,1,
0.027052,1193,0x00F03C,0x003C,0x3C,7,loop_mid,0x7C,0,0,0x00,0xFF,0xFF,0xFFFF00,0x7C,0xFF,0xFF7C,0xFF,0xFF,0x20,0x20,0xFF,0x70000,0x07FFFF,,,0,1,
0.027052,1193,0x00F040,0x00BC,0xBC,7,cur_mid,0x7C,1,1,0x00,0x7C,0xFF,0xFF7C00,0x7C,0xFF,0xFF7C,0xFF,0xFF,0x20,0x20,0xFF,0x70000,0x07FF7C,,,0,1,current_low_write
0.027052,1193,0x00F044,0x003D,0x3D,7,loop_high,0x43,2,2,0x00,0x7C,0xFF,0xFF7C00,0x7C,0x43,0x437C,0xFF,0xFF,0x20,0x20,0xFF,0x70000,0x07FF7C,,,0,1,
0.027075,1194,0x00F049,0x00BD,0xBD,7,cur_high,0x43,0,0,0x00,0x7C,0x43,0x437C00,0x7C,0x43,0x437C,0xFF,0xFF,0x20,0x20,0xFF,0x70000,0x07437C,,,0,1,current_pair_complete
0.027075,1194,0x00F04D,0x003E,0x3E,7,end,0x48,1,1,0x00,0x7C,0x43,0x437C00,0x7C,0x43,0x437C,0x48,0xFF,0x20,0x20,0xFF,0x70000,0x07437C,,,0,1,
0.027075,1194,0x00F051,0x003F,0x3F,7,delta,0x84,2,2,0x00,0x7C,0x43,0x437C00,0x7C,0x43,0x437C,0x48,0x84,0x20,0x20,0xFF,0x70000,0x07437C,,,0,1,
0.027098,1195,0x00F056,0x00BE,0xBE,7,ctrl,0xD2,0,0,0x00,0x7C,0x43,0x437C00,0x7C,0x43,0x437C,0x48,0x84,0x20,0x20,0xD2,0x50000,0x05437C,7,0x0B222,1,1,control_enable
0.106916,4715,0x00F05D,0x001A,0x1A,3,vol_l,0x07,0,0,0x00,0xAB,0x29,0x29AB00,0xAB,0x29,0x29AB,0x2E,0x84,0x07,0x00,0xC2,0x40000,0x0429AB,1,0x01CE3,1,1,volume_on
0.106916,4715,0x00F061,0x001B,0x1B,3,vol_r,0x07,1,1,0x00,0xAB,0x29,0x29AB00,0xAB,0x29,0x29AB,0x2E,0x84,0x07,0x07,0xC2,0x40000,0x0429AB,1,0x01CE3,1,1,
0.106916,4715,0x00F065,0x001C,0x1C,3,loop_mid,0x2F,2,2,0x00,0xAB,0x29,0x29AB00,0x2F,0x29,0x292F,0x2E,0x84,0x07,0x07,0xC2,0x40000,0x0429AB,1,0x01CE3,1,1,
0.106939,4716,0x00F06A,0x009C,0x9C,3,cur_mid,0x2F,0,0,0x00,0x2F,0x29,0x292F00,0x2F,0x29,0x292F,0x2E,0x84,0x07,0x07,0xC2,0x40000,0x04292F,,,1,1,current_low_write
0.106939,4716,0x00F06E,0x001D,0x1D,3,loop_high,0x30,1,1,0x00,0x2F,0x29,0x292F00,0x2F,0x30,0x302F,0x2E,0x84,0x07,0x07,0xC2,0x40000,0x04292F,,,1,1,
0.106939,4716,0x00F072,0x009D,0x9D,3,cur_high,0x30,2,2,0x00,0x2F,0x30,0x302F00,0x2F,0x30,0x302F,0x2E,0x84,0x07,0x07,0xC2,0x40000,0x04302F,2,0x02238,1,1,current_pair_complete
0.106961,4717,0x00F077,0x001E,0x1E,3,end,0x3A,0,0,0x00,0x2F,0x30,0x302F00,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC2,0x40000,0x04302F,2,0x02238,1,1,
0.106961,4717,0x00F07B,0x009E,0x9E,3,ctrl,0xC6,1,1,0x00,0x2F,0x30,0x302F00,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,retrigger_commit
0.107528,4742,0x00F081,0x0048,0x48,9,cur_low,0x00,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0xFF,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.107551,4743,0x00F086,0x004A,0x4A,9,vol_l,0x10,0,0,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x10,0xFF,0xFF,0x70000,0x07FFFF,,,0,1,
0.107551,4743,0x00F08A,0x004B,0x4B,9,vol_r,0x10,1,1,0x00,0xFF,0xFF,0xFFFF00,0xFF,0xFF,0xFFFF,0xFF,0xFF,0x10,0x10,0xFF,0x70000,0x07FFFF,,,0,1,
0.107551,4743,0x00F08E,0x004C,0x4C,9,loop_mid,0x02,2,2,0x00,0xFF,0xFF,0xFFFF00,0x02,0xFF,0xFF02,0xFF,0xFF,0x10,0x10,0xFF,0x70000,0x07FFFF,,,0,1,
0.107574,4744,0x00F093,0x00CC,0xCC,9,cur_mid,0x02,0,0,0x00,0x02,0xFF,0xFF0200,0x02,0xFF,0xFF02,0xFF,0xFF,0x10,0x10,0xFF,0x70000,0x07FF02,,,0,1,current_low_write
0.107574,4744,0x00F097,0x004D,0x4D,9,loop_high,0x60,1,1,0x00,0x02,0xFF,0xFF0200,0x02,0x60,0x6002,0xFF,0xFF,0x10,0x10,0xFF,0x70000,0x07FF02,,,0,1,
0.107574,4744,0x00F09B,0x00CD,0xCD,9,cur_high,0x60,2,2,0x00,0x02,0x60,0x600200,0x02,0x60,0x6002,0xFF,0xFF,0x10,0x10,0xFF,0x70000,0x076002,,,0,1,current_pair_complete
0.107596,4745,0x00F0A0,0x004E,0x4E,9,end,0x7F,0,0,0x00,0x02,0x60,0x600200,0x02,0x60,0x6002,0x7F,0xFF,0x10,0x10,0xFF,0x70000,0x076002,,,0,1,
0.107596,4745,0x00F0A4,0x004F,0x4F,9,delta,0x84,1,1,0x00,0x02,0x60,0x600200,0x02,0x60,0x6002,0x7F,0x84,0x10,0x10,0xFF,0x70000,0x076002,,,0,1,
0.107596,4745,0x00F0A8,0x00CE,0xCE,9,ctrl,0xD2,2,2,0x00,0x02,0x60,0x600200,0x02,0x60,0x6002,0x7F,0x84,0x10,0x10,0xD2,0x50000,0x056002,9,0x0C9D8,1,1,control_enable
0.204127,9002,0x00F0FD,0x0018,0x18,3,cur_low,0x84,0,0,0x84,0x2F,0x30,0x302F84,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,
0.204150,9003,0x00F102,0x001C,0x1C,3,loop_mid,0x2F,0,0,0x84,0x2F,0x30,0x302F84,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,
0.204172,9004,0x00F107,0x009C,0x9C,3,cur_mid,0x2F,0,0,0x84,0x2F,0x30,0x302F84,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,current_low_write
0.204172,9004,0x00F10B,0x001D,0x1D,3,loop_high,0x30,1,1,0x84,0x2F,0x30,0x302F84,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,
0.204172,9004,0x00F10F,0x009D,0x9D,3,cur_high,0x30,2,2,0x84,0x2F,0x30,0x302F84,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,current_pair_complete
0.204195,9005,0x00F114,0x009E,0x9E,3,ctrl,0xC6,0,0,0x84,0x2F,0x30,0x302F84,0x2F,0x30,0x302F,0x3A,0x84,0x07,0x07,0xC6,0x40000,0x04302F,2,0x02238,1,1,retrigger_commit
0.204490,9018,0x00F119,0x003A,0x3A,7,vol_l,0x00,0,0,0x00,0x7C,0x43,0x437C00,0x7C,0x43,0x437C,0x48,0x84,0x00,0x20,0xD2,0x50000,0x05437C,7,0x0B222,1,1,
0.204512,9019,0x00F11E,0x003B,0x3B,7,vol_r,0x00,0,0,0x00,0x7C,0x43,0x437C00,0x7C,0x43,0x437C,0x48,0x84,0x00,0x00,0xD2,0x50000,0x05437C,7,0x0B222,1,0,
